the_geom,OBJECTID,Segment_ID,StreetName,CENSUS_ID,DEPOT_NUMB,DEPOT_NAME,MOCO_MAINT,Shape_Leng,FromStreet,ToStreet,Length_1,Width,SurfaceTyp,PCI
"MULTILINESTRING ((-77.08466387568305 39.02830676500804, -77.08464238266654 39.02836392492631, -77.08462088951404 39.02842099945358, -77.08459367147348 39.02847404511763, -77.0845611759119 39.02852923967008, -77.08451329577612 39.02859825943675, -77.08446453485878 39.02866676514659, -77.08434723297246 39.028821294641475, -77.0842791301192 39.028906116629564, -77.08421366625939 39.02898964983002))",6951,34101,EWELL AVE,34101,15,Silver Spring,YES,280.92336579,COLCHESTER DR,WARNER ST,280.9,24,AC,71.8689
"MULTILINESTRING ((-77.08421366625939 39.02898964983002, -77.08415259977158 39.02907146336161, -77.08405066779711 39.0292010987451, -77.08394346952545 39.02934275006923, -77.0838217709113 39.029502344169224, -77.08371632807786 39.02964073353439, -77.08366009410733 39.02971670916174))",6898,34102,EWELL AVE,34102,15,Silver Spring,YES,307.98552493,WARNER ST,KNOWLES AVE,308,24,AC,72.3285
"MULTILINESTRING ((-77.1232395219469 38.9943881295579, -77.12314598234434 38.99446879718115, -77.12299055524645 38.994622205324625, -77.12287638168864 38.99472477469484, -77.12283950862562 38.994765913187045, -77.12279650199862 38.99482078660233, -77.12274649409606 38.99489660332125, -77.1226952014587 38.99499241370996, -77.12256686612949 38.99530006714691))",11060,34108,EWING DR,34108,14,Bethesda,YES,388.751030628,BRADLEY BLV,ROOSEVELT ST,388.8,34,AC,54.4095
"MULTILINESTRING ((-77.12281458084401 38.99586833973171, -77.1228725425328 38.996068715270496, -77.12288815075529 38.996193199610474, -77.12298317186597 38.997733525257985))",10873,34109,EWING DR,34109,14,Bethesda,YES,682.013350374,PELHAM PL,MC KINLEY ST,682,34,AC,61.005
"MULTILINESTRING ((-77.12298317186597 38.997733525257985, -77.12303336479492 38.99852783881899))",10645,34110,EWING DR,34110,14,Bethesda,YES,289.645035773,MC KINLEY ST,LAVIN LA,289.6,34,AC,47.7308
"MULTILINESTRING ((-77.12303336479492 38.99852783881899, -77.1231002739876 38.99957748516761, -77.12314551887535 39.00030693602422))",10567,34111,EWING DR,34111,14,Bethesda,YES,648.741195621,LAVIN LA,FOLKSTONE RD,648.7,34,AC,39.335
"MULTILINESTRING ((-77.12314551887535 39.00030693602422, -77.123202056288 39.00120712361064))",10107,34112,EWING DR,34112,14,Bethesda,YES,328.247138669,FOLKSTONE RD,GREENTREE RD,328.2,34,AC,58.5427
"MULTILINESTRING ((-77.123202056288 39.00120712361064, -77.12322360508944 39.001459104779485, -77.1232474754951 39.0025445755507, -77.12325574813715 39.00274963637941, -77.1232833977202 39.00296823347265))",10296,34113,EWING DR,34113,14,Bethesda,YES,642.092932934,GREENTREE RD,BRADMOOR DR,642.1,24,AC,79.8322
"MULTILINESTRING ((-77.1232833977202 39.00296823347265, -77.12330691959144 39.00385155204296))",10076,34114,EWING DR,34114,14,Bethesda,YES,321.77948176,BRADMOOR DR,HENNING ST,321.8,24,AC,72.75
"MULTILINESTRING ((-77.12330691959144 39.00385155204296, -77.12334877484034 39.00465273747778))",9994,34115,EWING DR,34115,14,Bethesda,YES,292.039022406,HENNING ST,JOHNSON AVE,292,24,AC,85.36
"MULTILINESTRING ((-77.12334877484034 39.00465273747778, -77.1233902217703 39.005471856124316))",9910,34116,EWING DR,34116,14,Bethesda,YES,298.560554068,JOHNSON AVE,CONWAY RD,298.6,34,AC,80.51
"MULTILINESTRING ((-77.1233902217703 39.005471856124316, -77.12341793455012 39.005979952897626))",9816,34117,EWING DR,34117,14,Bethesda,YES,185.219547283,CONWAY RD,BEECH AVE,185.2,34,AC,88.27
"MULTILINESTRING ((-77.12341793455012 39.005979952897626, -77.123481250832 39.00723329728626))",9753,34118,EWING DR,34118,14,Bethesda,YES,456.830482595,BEECH AVE,ANNISTON RD,456.8,34,AC,84.1744
"MULTILINESTRING ((-77.123481250832 39.00723329728626, -77.12352799594596 39.00806176239853))",9323,34119,EWING DR,34119,14,Bethesda,YES,302.024592484,ANNISTON RD,WILMETT RD,302,34,AC,84.0365
"MULTILINESTRING ((-77.12352799594596 39.00806176239853, -77.12356628040563 39.00883043120456))",9523,34120,EWING DR,34120,14,Bethesda,YES,280.1654901,WILMETT RD,WALTON RD,280.2,34,AC,85.36
"MULTILINESTRING ((-77.12356628040563 39.00883043120456, -77.12360764990518 39.00960184277586))",9392,34121,EWING DR,34121,14,Bethesda,YES,281.198996852,WALTON RD,MELVERN DR,281.2,34,AC,87.3
"MULTILINESTRING ((-77.12360764990518 39.00960184277586, -77.12362188945461 39.00994915814233, -77.12360546956027 39.01011992358205, -77.12358013776777 39.01022514488266, -77.12354380700044 39.01032969133308, -77.12349340695137 39.010438886031, -77.1231208862798 39.01099408073591))",9242,34122,EWING DR,34122,14,Bethesda,YES,537.877169556,MELVERN DR,NOWELL DR,537.9,24,AC,66.4921
"MULTILINESTRING ((-77.1231208862798 39.01099408073591, -77.12305942071798 39.01106476129, -77.12287679765507 39.01128478052031, -77.12275784018233 39.0114348032472, -77.12265381926771 39.01157305505266, -77.12255330740652 39.01170598322, -77.12245191734286 39.011839599008034, -77.12238828506518 39.0119302734002, -77.1223321045571 39.012004980705, -77.12228955079647 39.01207392492438, -77.12225138836884 39.01213823146594, -77.12222069228807 39.012195236685415, -77.12218782709998 39.01227034851142, -77.12214402679314 39.01238193828303, -77.12211384682372 39.01248373199376, -77.12209335941195 39.01259366699247, -77.12209125208585 39.012647553286826, -77.12208084059463 39.012733109928014))",9037,34123,EWING DR,34123,14,Bethesda,YES,708.226612561,NOWELL DR,RYLAND DR,708.2,24,AC,38.927
"MULTILINESTRING ((-77.12256686612949 38.99530006714691, -77.12270143548228 38.99554772577549, -77.12275265208189 38.99566256271185, -77.12281458084401 38.99586833973171))",10968,34124,EWING DR,34124,14,Bethesda,YES,219.241331692,ROOSEVELT ST,PELHAM PL,219.2,34,AC,58.6953
"MULTILINESTRING ((-77.1845468726744 39.06176124216827, -77.18447231058268 39.061867754240595, -77.18417362416616 39.06229534739326, -77.18411302236473 39.06235327317548, -77.18403656221521 39.06240710549264, -77.18396572182519 39.062421116900495))",2963,34131,EXCHANGE CT N,34131,17,Gaithersburg West,YES,298.754205919,WOODEN BRIDGE RD,Dead End,298.754205919,25,AC,70.8539
"MULTILINESTRING ((-77.1850896185991 39.060895414043074, -77.1849490100155 39.061165484086494, -77.18488106567717 39.06127696257166, -77.18461879909792 39.061657050715134, -77.1845468726744 39.06176124216827))",3044,34132,EXCHANGE CT S,34132,17,Gaithersburg West,YES,351.39517662,Dead End,EXCHANGE CT N,351.4,25,AC,70.81
"MULTILINESTRING ((-77.10075886086119 38.98076940175982, -77.10138718837537 38.98074337502719, -77.1015208696735 38.980747377828145, -77.1016532465098 38.980761420334574, -77.10179751852857 38.980791497758105, -77.10196248808153 38.98084275016038, -77.10217896076622 38.98093231171367, -77.10241656881857 38.98104158924986))",12411,34151,EXETER RD,34151,14,Bethesda,YES,495.841777444,CLARENDON RD,DENTON RD,495.8,24,AC,89.24
"MULTILINESTRING ((-77.10241656881857 38.98104158924986, -77.10254021624294 38.98110034235121, -77.10265376121787 38.981167083531844, -77.10271054210185 38.981206074171745, -77.10282632953478 38.98130258716354, -77.10290604976954 38.98139252501947, -77.1029655496788 38.981487028000636, -77.10300481543271 38.98157717317655, -77.10302382758519 38.98164897387595, -77.10303579082073 38.981711513905886, -77.10304878236546 38.98187693161215))",12387,34153,EXETER RD,34153,14,Bethesda,YES,374.159467841,DENTON RD,ELM ST,374.2,24,AC,77.406
"MULTILINESTRING ((-77.10304878236546 38.98187693161215, -77.10312366366882 38.983180134793365))",12324,34154,EXETER RD,34154,14,Bethesda,YES,475.109611035,ELM ST,HAMPDEN LA,475.1,18,AC,77.2126
"MULTILINESTRING ((-77.10312366366882 38.983180134793365, -77.10317200517159 38.98407064639926, -77.10319776623498 38.98455103724899))",12248,34155,EXETER RD,34155,14,Bethesda,YES,499.733213231,HAMPDEN LA,EDGEMOOR LA,499.7,18,AC,78.5649
"MULTILINESTRING ((-77.10319776623498 38.98455103724899, -77.10327576855931 38.985879805975436))",12113,34156,EXETER RD,34156,14,Bethesda,YES,484.451552584,EDGEMOOR LA,MOORLAND LA,484.5,18,AC,75.9272
"MULTILINESTRING ((-77.10327576855931 38.985879805975436, -77.10334897476551 38.987235177986626))",11854,34157,EXETER RD,34157,14,Bethesda,YES,494.071464394,MOORLAND LA,WILSON LA,494.1,18,AC,77.6
"MULTILINESTRING ((-77.10334897476551 38.987235177986626, -77.10328635343181 38.98772113790201, -77.1027115457938 38.98861331286989, -77.10267336923528 38.988671349493494, -77.10259763519818 38.988911751263906))",11888,34158,EXETER RD,34158,14,Bethesda,YES,655.503236076,WILSON LA,GLENBROOK RD,655.5,20,AC,79.2516
"MULTILINESTRING ((-77.10091591882718 38.97958165976244, -77.10152397240965 38.97983871584356, -77.10195252877288 38.980028655274026, -77.10228826061977 38.98018632633439, -77.10285718708714 38.98044203675388))",12472,34167,EXFAIR RD,34167,14,Bethesda,YES,634.687411293,CLARENDON RD,DENTON RD,634.7,22,AC,94.0783
"MULTILINESTRING ((-77.10285718708714 38.98044203675388, -77.10334515197142 38.980658603685285, -77.10351324802227 38.98074254238045, -77.10362195284821 38.98080671318833, -77.10372318927462 38.98087543756067, -77.10380683611204 38.98094357739323, -77.10387333092471 38.98100967268268, -77.10393103927478 38.98108118169981, -77.10398481019085 38.98116650844332, -77.1040192192355 38.98124224227573, -77.104054557467 38.981351953367884, -77.1040869692962 38.98156523210373, -77.10409968203109 38.98183944883321))",12425,34168,EXFAIR RD,34168,14,Bethesda,YES,672.195069257,DENTON RD,ELM ST,672.2,22,AC,85.7286
"MULTILINESTRING ((-77.10409968203109 38.98183944883321, -77.104121667136 38.98213931247603, -77.10417326367366 38.98314265252615))",12327,34169,EXFAIR RD,34169,14,Bethesda,YES,475.105620231,ELM ST,HAMPDEN LA,475.1,22,AC,86.4636
"MULTILINESTRING ((-76.96820534860167 39.09386707014712, -76.96799875540661 39.09394603682596, -76.96783972893031 39.094020897887376, -76.96770756397501 39.094104431721426, -76.96754983903256 39.09422124978674, -76.96727668824212 39.09441242471895, -76.96703129506655 39.09457726618398, -76.96688547332936 39.09466371278483, -76.96678106812641 39.09471576444977, -76.96664318284375 39.094783079335116, -76.96657181988981 39.0948124032356, -76.96650133835313 39.094839581959434, -76.96643085881345 39.094863328764774, -76.96636037916048 39.09488630336375, -76.96622603254939 39.09492032765412))",20428,34290,FAIRACRES RD,34290,13,Colesville,YES,686.393829703,BRIGGS CHANEY RD,APPLE TREE LA,686.4,22,AC,87.3
"MULTILINESTRING ((-77.07191857658296 39.00543828081633, -77.07208304569156 39.00539459196763, -77.07224796894029 39.00536514540294, -77.07240848847452 39.00533072502542, -77.07294777747215 39.005333478744966, -77.07312460707747 39.00533336835975, -77.07333880385939 39.005311697977326))",9859,34303,FAIRCASTLE DR,34303,15,Silver Spring,YES,409.63850301,GLENMOOR DR,Dead End,409.6,25,AC,71.8981
"MULTILINESTRING ((-76.95861656583243 39.08690635433358, -76.95859403889082 39.08702295038971, -76.95857990805234 39.087089012418645, -76.9585693050924 39.087147010482134, -76.95855738299193 39.08720217658053, -76.95854546044163 39.08725734267686, -76.9585348593288 39.087312080295696, -76.95851631928194 39.08738757918542, -76.95849556827146 39.087478349820714, -76.95847968483184 39.087529395840754, -76.95847041330325 39.08756963355385, -76.95846114011115 39.08761270242546, -76.95844701096665 39.08767619077011, -76.95843596575223 39.0877370198168, -76.9584205161178 39.087798448356715, -76.95840727197483 39.08785464362768, -76.95839226124076 39.08791856025619, -76.95837681923942 39.08796754741895, -76.95836577386937 39.0880284625124, -76.95835297306071 39.088079509940485, -76.95833708623988 39.08813518925939, -76.95832516590471 39.08818675166098, -76.95831324210425 39.08824346238676, -76.95829911768176 39.088298455881954, -76.95828411324682 39.088351304345224, -76.95827527738031 39.088399264176665, -76.95826423764474 39.0884503122179, -76.95825230703346 39.088519206464916, -76.95824347112467 39.08856716629206, -76.95823375226826 39.08861872946386, -76.95822006668106 39.08867543921004, -76.95820902338538 39.088732407397, -76.95819489712123 39.0887902327044, -76.95818517426568 39.088848488188304, -76.95817192734243 39.088908029914094, -76.95816176948917 39.08895701892393, -76.9581480862804 39.0890102107191, -76.95813264054131 39.089064860826674, -76.95811543299769 39.08911899530083, -76.95810130663136 39.089176734534135, -76.95807527832424 39.0892534317504))",20390,34320,FAIRDALE RD,34320,13,Colesville,YES,868.980287211,BRIGGS CHANEY RD,BRADSHAW DR,869,22,AC,38.7321
"MULTILINESTRING ((-77.10376432171128 38.97590574516406, -77.1041348755312 38.97613296683706, -77.10426031822398 38.97622174772472, -77.10433383489818 38.97628157301674, -77.10441088627007 38.97635289282161, -77.10450338992673 38.97646710055478))",12681,34388,GLENBROOK RD,34388,14,Bethesda,YES,295.481049398,LITTLE FALLS PKW,FAIRGLEN LA,295.5,24,AC,85.36
"MULTILINESTRING ((-77.10376432171128 38.97590574516406, -77.10362314479934 38.97588150198423, -77.10327050004297 38.9758737485008, -77.10297812334377 38.97588721984559))",12684,34390,FAIRFAX RD,34390,14,Bethesda,YES,224.652061807,LITTLE FALLS PKW,FAIRFAX CT,224.7,46,AC,79.6831
"MULTILINESTRING ((-77.10179342276207 38.976077711479014, -77.1017138883265 38.97611278850283, -77.10164051097874 38.97614897553623, -77.10149246074556 38.976238082483405, -77.10137431587238 38.976331624982066, -77.10130889235408 38.9763957770133, -77.10126937522188 38.976434937825154, -77.10120923798803 38.976506035217135, -77.10112237882859 38.97664768633956, -77.10106758171376 38.97676408309666, -77.10101503325286 38.97691591532744))",12672,34391,FAIRFAX RD,34391,14,Bethesda,YES,390.320624372,345 ft (0.07 Mi) E of FAIRFAX CT,FAIRGLEN LA,390.3,46,AC,89.7858
"MULTILINESTRING ((-77.10101503325286 38.97691591532744, -77.10089727857293 38.977286259339344, -77.10082640397823 38.977538840171874, -77.10079971457404 38.977632474965475, -77.10079853340876 38.97773003474972))",12628,34392,FAIRFAX RD,34392,14,Bethesda,YES,303.613888638,FAIRGLEN LA,BRADLEY BLV,303.6,46,AC,83.0121
"MULTILINESTRING ((-77.10079853340876 38.97773003474972, -77.10087457107224 38.978018526377845, -77.10090634987695 38.97810310136699, -77.100979992988 38.978252764877155, -77.10109195778467 38.97844941574957, -77.10117744010472 38.97857555879488, -77.10125892272845 38.978671245149044, -77.10137425170721 38.9787591795996))",12575,34393,FAIRFAX RD,34393,14,Bethesda,YES,415.786105685,BRADLEY BLV,MANNING DR,415.8,42,AC,87.8493
"MULTILINESTRING ((-77.10137425170721 38.9787591795996, -77.10137049975748 38.978903418892706))",12523,34394,FAIRFAX RD,34394,14,Bethesda,YES,52.5433954703,MANNING DR,CLARENDON RD,52.5433954703,25,AC,31.04
"MULTILINESTRING ((-77.10137425170721 38.9787591795996, -77.10169076279851 38.979010652613525, -77.10198171715548 38.979223535160116, -77.10216831174519 38.979332256967545, -77.10236015703957 38.97942269796382))",12524,34395,FAIRFAX RD,34395,14,Bethesda,YES,371.665569083,MANNING DR,WESSLING LA,371.7,24,AC,71.8347
"MULTILINESTRING ((-77.10236015703957 38.97942269796382, -77.10277199065426 38.979603382162736, -77.10330748753378 38.9798533709365))",12476,34396,FAIRFAX RD,34396,14,Bethesda,YES,311.678738005,WESSLING LA,DENTON RD,311.7,24,AC,85.36
"MULTILINESTRING ((-77.10330748753378 38.9798533709365, -77.10402030256783 38.98017699046708, -77.10419765190898 38.980274563103166, -77.10433365650175 38.98036384911115, -77.1045141501193 38.980505864242254, -77.10465858641608 38.98064731096185, -77.10480835472912 38.98082581955811, -77.10491721018543 38.98099140865236, -77.1050071750707 38.98116834052293, -77.10506014046896 38.98130291882837, -77.10510302395117 38.98145895687023, -77.10515808976473 38.981824601699394))",12452,34397,FAIRFAX RD,34397,14,Bethesda,YES,943.660227707,DENTON RD,ELM ST,943.7,24,AC,91.18
"MULTILINESTRING ((-77.10515808976473 38.981824601699394, -77.10516389503371 38.9818845733264, -77.10522902343828 38.98310832975399))",12330,34398,FAIRFAX RD,34398,14,Bethesda,YES,467.986205465,ELM ST,HAMPDEN LA,468,24,AC,86.256
"MULTILINESTRING ((-77.10101503325286 38.97691591532744, -77.10258139430132 38.97671583059795, -77.10412223166968 38.97650742501931, -77.10450338992673 38.97646710055478))",12651,34471,FAIRGLEN LA,34471,14,Bethesda,YES,1005.13309731,FAIRFAX RD,GLENBROOK RD,1005.1,20,AC,91.18
"MULTILINESTRING ((-77.00043443473577 39.075063608026014, -77.00018302051387 39.07505254017229, -77.00011257134275 39.075048421923206, -77.00004212261113 39.07504447507511, -76.99997167388742 39.07504035674128, -76.99990122474154 39.07503555158321, -76.99983077603625 39.075030832440625, -76.99976032690903 39.075026113255625, -76.9996898782224 39.075021394028255, -76.99961942954515 39.0750166747585, -76.99954898044541 39.07501204116803, -76.99947853178548 39.07500749325686, -76.99940808313315 39.075003117082794, -76.9993376340574 39.074998826588036, -76.99926718542142 39.07499453605089, -76.99919673679587 39.07499007402803, -76.99912628774578 39.07498578340612, -76.99905583913774 39.07498132129847, -76.99898539053854 39.074976858812306, -76.99891494151689 39.0749723966199, -76.99884449293396 39.07496802010678, -76.99877404436265 39.07496347177181, -76.99870359537375 39.074958666229406, -76.99863314682565 39.07495386064462, -76.99856269784541 39.07494956968366, -76.99849224929766 39.07494562190317, -76.99823995473604 39.07493360591966))",1680,34480,FAIRHILL DR,34480,13,Colesville,YES,624.829099702,KARA LA,CLIFTON RD,624.8,22,AC,79.54
